scenario_id,event_id,factor,variant_value,baseline_value,baseline_state,variant_state,state_changed,delta_t_hours,previous_state,E_t,A_t,I_t,M_t,U_t,C_t,rationale
operational_outlier,EVT-OO-072H,epss_percentile,0.5,0.72,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,epss_percentile,0.75,0.72,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,epss_percentile,1.0,0.72,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,csaf_vex_status,"""known_not_affected""","""under_investigation""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,csaf_vex_status,"""under_investigation""","""under_investigation""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,csaf_vex_status,"""known_affected""","""under_investigation""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,execution_observed,false,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,execution_observed,true,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,reachability_confirmed,false,true,Report-Ready,Monitor,True,72.0,Report-Ready,0.85,0.6,1.0,1.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier,EVT-OO-072H,reachability_confirmed,true,true,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,asset_criticality,"""low""","""critical""",Report-Ready,Monitor,True,72.0,Report-Ready,0.85,1.0,0.625,1.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier,EVT-OO-072H,asset_criticality,"""medium""","""critical""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,asset_criticality,"""high""","""critical""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.875,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,asset_criticality,"""critical""","""critical""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,deployment_scope,"""isolated""","""widespread""",Report-Ready,Monitor,True,72.0,Report-Ready,0.85,1.0,0.625,1.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier,EVT-OO-072H,deployment_scope,"""limited""","""widespread""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,deployment_scope,"""broad""","""widespread""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.875,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,deployment_scope,"""widespread""","""widespread""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,mitigation_status,"""none""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,0.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,mitigation_status,"""planned""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,0.25,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,mitigation_status,"""partial""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,0.5,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,mitigation_status,"""deployed""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,0.75,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,mitigation_status,"""verified""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,conflict,false,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,conflict,true,false,Report-Ready,Escalate,True,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,True,Active evidence claims conflict; conflict precedence forces internal escalation.
operational_outlier,EVT-OO-072H,malicious_exploitation_observed,false,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,malicious_exploitation_observed,true,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,1.0,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,missing_telemetry_reference,false,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier,EVT-OO-072H,missing_telemetry_reference,true,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,1.0,1.0,0.044444,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier_control,EVT-OOC-006H,gamma_id,1.0,1.0,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,gamma_id,0.9,1.0,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.05,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,gamma_id,0.7,1.0,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.15,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,gamma_id,0.4,1.0,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.3,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,gamma_id,0.2,1.0,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.4,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,cisa_kev_status,false,true,Monitor,Monitor,False,6.0,Monitor,0.432,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,cisa_kev_status,true,true,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,epss_percentile,0.0,0.72,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,epss_percentile,0.25,0.72,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,epss_percentile,0.5,0.72,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,epss_percentile,0.75,0.72,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,epss_percentile,1.0,0.72,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,csaf_vex_status,"""known_not_affected""","""under_investigation""",Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,csaf_vex_status,"""under_investigation""","""under_investigation""",Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,csaf_vex_status,"""known_affected""","""under_investigation""",Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,execution_observed,false,false,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,execution_observed,true,false,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,reachability_confirmed,false,true,Monitor,Monitor,False,6.0,Monitor,0.85,0.6,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,reachability_confirmed,true,true,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,asset_criticality,"""low""","""medium""",Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.375,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,asset_criticality,"""medium""","""medium""",Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,asset_criticality,"""high""","""medium""",Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.625,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,asset_criticality,"""critical""","""medium""",Monitor,Report-Ready,True,6.0,Monitor,0.85,1.0,0.75,0.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier_control,EVT-OOC-006H,deployment_scope,"""isolated""","""limited""",Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.375,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,deployment_scope,"""limited""","""limited""",Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,deployment_scope,"""broad""","""limited""",Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.625,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,deployment_scope,"""widespread""","""limited""",Monitor,Report-Ready,True,6.0,Monitor,0.85,1.0,0.75,0.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
operational_outlier_control,EVT-OOC-006H,mitigation_status,"""none""","""none""",Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,mitigation_status,"""planned""","""none""",Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.25,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,mitigation_status,"""partial""","""none""",Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.5,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,mitigation_status,"""deployed""","""none""",Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.75,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,mitigation_status,"""verified""","""none""",Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,1.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,conflict,false,false,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,conflict,true,false,Monitor,Escalate,True,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,True,Active evidence claims conflict; conflict precedence forces internal escalation.
operational_outlier_control,EVT-OOC-006H,malicious_exploitation_observed,false,false,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,malicious_exploitation_observed,true,false,Monitor,Monitor,False,6.0,Monitor,1.0,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,missing_telemetry_reference,false,false,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.0,False,No higher-precedence transition rule is satisfied.
operational_outlier_control,EVT-OOC-006H,missing_telemetry_reference,true,false,Monitor,Monitor,False,6.0,Monitor,0.85,1.0,0.5,0.0,0.044444,False,No higher-precedence transition rule is satisfied.
rapid_pivot,EVT-RP-072H,gamma_id,1.0,0.7,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,gamma_id,0.9,0.7,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.05,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,gamma_id,0.7,0.7,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,gamma_id,0.4,0.7,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.3,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,gamma_id,0.2,0.7,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.4,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,cisa_kev_status,false,true,Report-Ready,Monitor,True,72.0,Report-Ready,0.48,1.0,0.75,1.0,0.15,False,No higher-precedence transition rule is satisfied.
rapid_pivot,EVT-RP-072H,cisa_kev_status,true,true,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,epss_percentile,0.0,0.8,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,epss_percentile,0.25,0.8,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,epss_percentile,0.5,0.8,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,epss_percentile,0.75,0.8,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,epss_percentile,1.0,0.8,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,csaf_vex_status,"""known_not_affected""","""under_investigation""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,csaf_vex_status,"""under_investigation""","""under_investigation""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,csaf_vex_status,"""known_affected""","""under_investigation""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,execution_observed,false,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,execution_observed,true,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,reachability_confirmed,false,true,Report-Ready,Monitor,True,72.0,Report-Ready,0.85,0.42,0.75,1.0,0.15,False,No higher-precedence transition rule is satisfied.
rapid_pivot,EVT-RP-072H,reachability_confirmed,true,true,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,asset_criticality,"""low""","""high""",Report-Ready,Monitor,True,72.0,Report-Ready,0.85,1.0,0.5,1.0,0.15,False,No higher-precedence transition rule is satisfied.
rapid_pivot,EVT-RP-072H,asset_criticality,"""medium""","""high""",Report-Ready,Monitor,True,72.0,Report-Ready,0.85,1.0,0.625,1.0,0.15,False,No higher-precedence transition rule is satisfied.
rapid_pivot,EVT-RP-072H,asset_criticality,"""high""","""high""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,asset_criticality,"""critical""","""high""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.875,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,deployment_scope,"""isolated""","""broad""",Report-Ready,Monitor,True,72.0,Report-Ready,0.85,1.0,0.5,1.0,0.15,False,No higher-precedence transition rule is satisfied.
rapid_pivot,EVT-RP-072H,deployment_scope,"""limited""","""broad""",Report-Ready,Monitor,True,72.0,Report-Ready,0.85,1.0,0.625,1.0,0.15,False,No higher-precedence transition rule is satisfied.
rapid_pivot,EVT-RP-072H,deployment_scope,"""broad""","""broad""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,deployment_scope,"""widespread""","""broad""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.875,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,mitigation_status,"""none""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,0.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,mitigation_status,"""planned""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,0.25,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,mitigation_status,"""partial""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,0.5,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,mitigation_status,"""deployed""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,0.75,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,mitigation_status,"""verified""","""verified""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,conflict,false,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,conflict,true,false,Report-Ready,Escalate,True,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,True,Active evidence claims conflict; conflict precedence forces internal escalation.
rapid_pivot,EVT-RP-072H,malicious_exploitation_observed,false,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,malicious_exploitation_observed,true,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,1.0,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,missing_telemetry_reference,false,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot,EVT-RP-072H,missing_telemetry_reference,true,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.194444,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,gamma_id,1.0,0.7,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.0,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,gamma_id,0.9,0.7,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.05,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,gamma_id,0.7,0.7,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,gamma_id,0.4,0.7,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.3,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,gamma_id,0.2,0.7,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.4,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,cisa_kev_status,false,true,Report-Ready,Monitor,True,72.0,Report-Ready,0.48,1.0,0.75,1.0,0.15,False,No higher-precedence transition rule is satisfied.
rapid_pivot_control,EVT-RPC-072H,cisa_kev_status,true,true,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,epss_percentile,0.0,0.8,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,epss_percentile,0.25,0.8,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,epss_percentile,0.5,0.8,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,epss_percentile,0.75,0.8,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,epss_percentile,1.0,0.8,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,csaf_vex_status,"""known_not_affected""","""under_investigation""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,csaf_vex_status,"""under_investigation""","""under_investigation""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,csaf_vex_status,"""known_affected""","""under_investigation""",Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,execution_observed,false,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,execution_observed,true,false,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,reachability_confirmed,false,true,Report-Ready,Monitor,True,72.0,Report-Ready,0.85,0.42,0.75,1.0,0.15,False,No higher-precedence transition rule is satisfied.
rapid_pivot_control,EVT-RPC-072H,reachability_confirmed,true,true,Report-Ready,Report-Ready,False,72.0,Report-Ready,0.85,1.0,0.75,1.0,0.15,False,"Applicability, exploitation evidence, and impact meet the prototype thresholds; human review is required."
rapid_pivot_control,EVT-RPC-072H,asset_criticality,"""low""","""high""",Report-Ready,Monitor,True,72.0,Report-Ready,0.85,1.0,0.5,1.0,0.15,False,No higher-precedence transition rule is satisfied.
rapid_pivot_control,EVT-RPC-072H,asset_criticality,"""medium""","""high""",Report-Ready,Monitor,True,72.0,Report-Ready,0.85,1.0,0.625,1.0,0.15,False,No higher-precedence transition rule is satisfied.
